Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2023-10-07 14:17:31Z : PB = 370442240 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:17:31Z : PB = 370442240 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:17:31Z : PB = 370442240 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:17:31Z : PB = 370442240 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:17:31Z : PB = 370442240 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:17:31Z : PB = 370442240 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:17:31Z : PB = 370442240 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:17:31Z : PB = 370442240 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:17:31Z : PB = 372625408 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:17:31Z : PB = 372625408 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:17:31Z : PB = 372625408 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:17:31Z : PB = 372625408 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:17:31Z : PB = 372625408 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:17:31Z : PB = 372625408 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:17:31Z : PB = 372625408 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:17:31Z : PB = 372625408 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:17:31Z : PB = 379293696 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:17:31Z : PB = 379293696 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:17:31Z : PB = 379293696 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:17:31Z : PB = 379293696 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2023-10-07 14:17:31Z : PB = 379293696 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2023-10-07 14:17:31Z : PB = 379293696 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2023-10-07 14:17:31Z : PB = 379293696 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2023-10-07 14:17:31Z : PB = 379293696 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2023-10-07 14:17:31Z : PB = 379293696 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2023-10-07 14:17:33Z : PB = 344526848 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2023-10-07 14:17:33Z : PB = 341180416 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2023-10-07 14:17:33Z : PB = 341180416 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2023-10-07 14:20:01Z : PB = 341061632 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2023-10-07 14:20:01Z : PB = 341815296 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2023-10-07 14:20:01Z : PB = 342851584 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2023-10-07 14:20:01Z : PB = 341815296 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2023-10-07 14:20:01Z : PB = 341078016 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2023-10-07 14:20:01Z : PB = 341078016 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2023-10-07 14:20:01Z : PB = 341078016 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2023-10-07 14:20:01Z : PB = 341078016 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:01Z : PB = 341082112 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:01Z : PB = 341082112 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:01Z : PB = 341082112 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:01Z : PB = 341082112 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:01Z : PB = 343777280 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:01Z : PB = 343777280 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:01Z : PB = 343777280 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:01Z : PB = 343777280 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:01Z : PB = 343777280 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:01Z : PB = 344367104 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:01Z : PB = 344367104 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:01Z : PB = 344367104 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:02Z : PB = 343461888 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:02Z : PB = 343461888 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:02Z : PB = 343461888 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:02Z : PB = 343461888 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:02Z : PB = 343461888 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:02Z : PB = 343461888 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:02Z : PB = 343461888 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:02Z : PB = 343461888 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:02Z : PB = 343216128 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:02Z : PB = 343216128 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:02Z : PB = 343216128 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:02Z : PB = 343216128 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:02Z : PB = 343216128 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:02Z : PB = 343216128 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:02Z : PB = 343216128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:02Z : PB = 343216128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:02Z : PB = 350736384 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:02Z : PB = 350736384 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:02Z : PB = 350736384 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:02Z : PB = 350736384 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:02Z : PB = 350736384 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:02Z : PB = 350736384 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:02Z : PB = 350736384 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:02Z : PB = 350736384 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:02Z : PB = 349323264 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:02Z : PB = 349323264 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:02Z : PB = 349323264 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:02Z : PB = 349323264 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:02Z : PB = 349323264 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:02Z : PB = 349323264 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:02Z : PB = 349323264 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:02Z : PB = 349323264 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:02Z : PB = 355344384 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:02Z : PB = 355344384 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:02Z : PB = 355344384 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:02Z : PB = 355344384 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:02Z : PB = 355409920 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:02Z : PB = 356196352 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:02Z : PB = 356196352 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:02Z : PB = 356196352 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:02Z : PB = 362401792 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:02Z : PB = 362401792 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:02Z : PB = 362401792 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:02Z : PB = 362401792 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:02Z : PB = 362401792 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:02Z : PB = 362401792 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:02Z : PB = 362401792 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:02Z : PB = 362401792 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:02Z : PB = 360894464 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:02Z : PB = 360894464 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:02Z : PB = 360960000 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:02Z : PB = 361091072 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:02Z : PB = 361222144 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:02Z : PB = 359608320 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:02Z : PB = 359608320 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:02Z : PB = 359608320 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:03Z : PB = 366010368 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:03Z : PB = 366010368 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:03Z : PB = 366010368 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:03Z : PB = 366010368 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:20:03Z : PB = 366010368 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:20:03Z : PB = 366010368 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:20:03Z : PB = 366010368 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:20:03Z : PB = 366010368 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:20:03Z : PB = 372998144 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:20:03Z : PB = 372998144 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:20:03Z : PB = 372998144 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:20:03Z : PB = 372998144 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2023-10-07 14:20:03Z : PB = 372998144 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2023-10-07 14:20:03Z : PB = 372998144 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2023-10-07 14:20:03Z : PB = 372998144 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2023-10-07 14:20:03Z : PB = 372998144 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2023-10-07 14:20:03Z : PB = 372998144 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2023-10-07 14:20:04Z : PB = 365355008 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2023-10-07 14:20:04Z : PB = 365355008 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2023-10-07 14:20:04Z : PB = 365355008 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2023-10-07 14:21:18Z : PB = 339865600 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2023-10-07 14:21:18Z : PB = 340484096 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2023-10-07 14:21:18Z : PB = 341524480 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2023-10-07 14:21:18Z : PB = 340484096 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2023-10-07 14:21:18Z : PB = 339750912 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2023-10-07 14:21:18Z : PB = 339750912 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2023-10-07 14:21:18Z : PB = 339750912 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2023-10-07 14:21:18Z : PB = 339750912 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:21:18Z : PB = 339755008 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:21:18Z : PB = 339759104 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:21:18Z : PB = 339759104 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:21:18Z : PB = 339759104 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:21:18Z : PB = 346976256 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:21:18Z : PB = 346976256 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:21:18Z : PB = 346976256 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:21:18Z : PB = 346976256 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:21:18Z : PB = 346976256 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:21:18Z : PB = 347435008 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:21:18Z : PB = 347435008 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:21:18Z : PB = 347435008 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:21:18Z : PB = 340557824 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:21:18Z : PB = 340557824 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:21:18Z : PB = 340557824 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:21:18Z : PB = 340557824 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:21:18Z : PB = 340557824 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:21:18Z : PB = 340557824 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:21:18Z : PB = 340557824 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:21:18Z : PB = 340557824 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:21:18Z : PB = 349028352 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:21:18Z : PB = 349028352 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:21:18Z : PB = 349028352 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:21:18Z : PB = 349028352 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:21:18Z : PB = 349028352 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:21:18Z : PB = 349028352 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:21:18Z : PB = 349028352 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:21:18Z : PB = 349028352 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:21:18Z : PB = 348139520 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:21:18Z : PB = 348139520 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:21:18Z : PB = 348139520 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:21:18Z : PB = 348139520 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:21:19Z : PB = 348139520 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:21:19Z : PB = 348139520 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:21:19Z : PB = 348139520 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:21:19Z : PB = 348139520 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:21:19Z : PB = 354734080 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:21:19Z : PB = 354734080 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:21:19Z : PB = 354734080 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:21:19Z : PB = 354734080 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:21:19Z : PB = 354734080 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:21:19Z : PB = 354734080 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:21:19Z : PB = 354734080 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:21:19Z : PB = 354734080 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:21:19Z : PB = 353550336 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2023-10-07 14:21:19Z : PB = 353550336 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2023-10-07 14:21:19Z : PB = 353550336 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2023-10-07 14:21:19Z : PB = 353550336 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2023-10-07 14:21:19Z : PB = 353550336 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2023-10-07 14:21:19Z : PB = 353550336 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2023-10-07 14:21:19Z : PB = 353550336 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2023-10-07 14:21:19Z : PB = 353550336 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2023-10-07 14:21:19Z : PB = 359821312 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
